vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:21,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:23,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:25,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:26,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:27,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:28,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:29,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:30,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:31,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:32,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:33,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:34,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:35,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:36,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:38,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:39,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:40,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:41,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:42,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:43,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:44,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:45,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:46,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:47,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:48,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:49,0,17715
AD00357,AAA7109357,260,114.26896799999999,26.744721000000002,1,0,0,0,0,2018-10-07 21:49:50,0,17715
