vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AB00395,AAA7109395,293,116.681898,23.413376,1,0,0,0,0,2018-10-07 23:00:01,0,29749
AB00395,AAA7109395,293,116.681898,23.413376,1,0,0,0,0,2018-10-07 23:00:02,0,29749
AB00395,AAA7109395,293,116.681898,23.413378,1,0,0,0,0,2018-10-07 23:00:03,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:04,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:05,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:06,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:07,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:08,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:09,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:10,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:11,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:12,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:13,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:14,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:15,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:16,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:17,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:18,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:19,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:20,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:21,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:22,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:23,0,29749
AB00395,AAA7109395,293,116.681898,23.41338,1,0,0,0,0,2018-10-07 23:00:24,0,29749
