vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:05,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:07,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:08,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:09,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:11,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:12,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:13,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:14,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:15,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:16,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:17,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:18,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:19,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:20,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:21,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:22,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:23,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:24,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:25,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:26,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:27,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:28,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:29,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:30,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:31,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:32,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:33,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:34,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:35,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:36,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:37,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:38,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:39,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:40,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:41,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:42,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:43,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:44,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:45,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:46,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:47,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:48,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:49,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:50,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:51,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:52,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:53,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:54,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:56,0,13281
AM00196,AAA5413196,0,115.919895,28.650383,1,0,0,0,0,2018-09-27 00:05:57,0,13281
