vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AB00386,AAA7109386,0,115.794191,25.583766,1,0,0,0,0,2018-10-07 22:28:13,0,70993
AB00386,AAA7109386,0,115.794191,25.583766,1,0,0,0,0,2018-10-07 22:28:15,0,70993
AB00386,AAA7109386,0,115.794191,25.583766,1,0,0,0,0,2018-10-07 22:28:16,0,70993
AB00386,AAA7109386,0,115.794191,25.583766,1,0,0,0,0,2018-10-07 22:28:18,0,70993
AB00386,AAA7109386,0,115.794191,25.583766,1,0,0,0,0,2018-10-07 22:28:19,0,70993
AB00386,AAA7109386,0,115.794191,25.583766,1,0,0,0,0,2018-10-07 22:28:20,0,70993
AB00386,AAA7109386,0,115.794191,25.583766,1,0,0,0,0,2018-10-07 22:28:21,0,70993
AB00386,AAA7109386,0,115.794353,25.583596,1,0,0,0,0,2018-10-07 22:28:22,0,70993
AB00386,AAA7109386,0,115.794353,25.583596,1,0,0,0,0,2018-10-07 22:28:23,0,70993
AB00386,AAA7109386,0,115.79433600000002,25.583601,1,0,0,0,0,2018-10-07 22:28:24,0,70993
AB00386,AAA7109386,0,115.794321,25.583651,1,0,0,0,0,2018-10-07 22:28:26,0,70993
AB00386,AAA7109386,0,115.79431799999999,25.583655,1,0,0,0,0,2018-10-07 22:28:27,0,70993
AB00386,AAA7109386,0,115.794315,25.583656,1,0,0,0,0,2018-10-07 22:28:28,0,70993
AB00386,AAA7109386,0,115.79431000000001,25.583660000000002,1,0,0,0,0,2018-10-07 22:28:29,0,70993
AB00386,AAA7109386,0,115.79430500000001,25.583663,1,0,0,0,0,2018-10-07 22:28:30,0,70993
AB00386,AAA7109386,0,115.794301,25.583666,1,0,0,0,0,2018-10-07 22:28:31,0,70993
AB00386,AAA7109386,0,115.794298,25.583666,1,0,0,0,0,2018-10-07 22:28:32,0,70993
AB00386,AAA7109386,0,115.79429099999999,25.58367,1,0,0,0,0,2018-10-07 22:28:33,0,70993
AB00386,AAA7109386,0,115.794288,25.58367,1,0,0,0,0,2018-10-07 22:28:34,0,70993
AB00386,AAA7109386,0,115.794288,25.58367,1,0,0,0,0,2018-10-07 22:28:35,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:36,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:37,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:38,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:39,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:40,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:41,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:43,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:44,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:45,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:46,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:47,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:48,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:49,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:50,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:51,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:52,0,70993
AB00386,AAA7109386,0,115.794278,25.583676,1,0,0,0,0,2018-10-07 22:28:53,0,70993
AB00386,AAA7109386,0,115.794215,25.58373,1,0,0,0,0,2018-10-07 22:28:54,0,70993
AB00386,AAA7109386,0,115.794215,25.58373,1,0,0,0,0,2018-10-07 22:28:55,0,70993
AB00386,AAA7109386,0,115.794215,25.58373,1,0,0,0,0,2018-10-07 22:28:56,0,70993
AB00386,AAA7109386,0,115.794215,25.58373,1,0,0,0,0,2018-10-07 22:28:57,0,70993
AB00386,AAA7109386,0,115.794215,25.58373,1,0,0,0,0,2018-10-07 22:28:58,0,70993
AB00386,AAA7109386,0,115.794215,25.58373,1,0,0,0,0,2018-10-07 22:28:59,0,70993
AB00386,AAA7109386,0,115.794215,25.58373,1,0,0,0,0,2018-10-07 22:29:00,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:01,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:02,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:03,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:04,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:05,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:06,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:07,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:08,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:09,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:10,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:11,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:12,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:13,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:14,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:15,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:16,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:17,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:18,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:19,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:20,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:21,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:22,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:23,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:24,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:25,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:26,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:28,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:29,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:30,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:31,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:32,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:33,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:34,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:35,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:36,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:37,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:38,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:39,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:40,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:41,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:42,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:43,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:44,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:45,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:46,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:47,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:48,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:49,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:50,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:51,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:52,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:53,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:54,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:55,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:56,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:57,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:58,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:29:59,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:00,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:01,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:02,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:03,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:04,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:05,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:06,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:07,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:08,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:09,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:10,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:11,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:12,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:13,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:14,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:15,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:16,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:17,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:18,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:19,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:20,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:21,0,70993
AB00386,AAA7109386,0,115.79421,25.583741,1,0,0,0,0,2018-10-07 22:30:22,0,70993
