vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AD00327,AAA2005327,0,114.952698,25.844738,1,0,0,0,0,2018-10-08 00:02:02,0,20828
AD00327,AAA2005327,0,114.952701,25.844731,1,0,0,0,0,2018-10-08 00:02:04,0,20828
AD00327,AAA2005327,0,114.952708,25.844738,1,0,0,0,0,2018-10-08 00:02:06,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:23,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:24,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:25,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:26,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:27,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:29,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:30,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:31,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:33,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:34,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:37,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:38,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:41,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:42,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:44,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:45,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:46,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:47,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:48,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:49,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:50,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:51,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:52,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:53,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:54,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:55,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:56,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:57,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:58,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:02:59,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:03:00,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:03:01,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:03:02,0,20828
AD00327,AAA2005327,0,114.952708,25.844745,1,0,0,0,0,2018-10-08 00:03:03,0,20828
