vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AE00270,AAA2005270,0,117.85373600000001,29.266931,1,0,0,0,0,2018-09-26 22:24:59,0,11709
AE00270,AAA2005270,0,117.853743,29.266931,1,0,0,0,0,2018-09-26 22:25:00,0,11709
AE00270,AAA2005270,0,117.85375,29.266921000000004,1,0,0,0,0,2018-09-26 22:25:01,0,11709
AE00270,AAA2005270,0,117.853746,29.266918,1,0,0,0,0,2018-09-26 22:25:03,0,11709
AE00270,AAA2005270,0,117.853746,29.266916,1,0,0,0,0,2018-09-26 22:25:04,0,11709
AE00270,AAA2005270,0,117.85374099999999,29.26691,1,0,0,0,0,2018-09-26 22:25:05,0,11709
AE00270,AAA2005270,0,117.85373799999999,29.266906,1,0,0,0,0,2018-09-26 22:25:06,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:07,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:08,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:09,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:10,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:11,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:12,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:13,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:14,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:15,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:16,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:17,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:18,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:19,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:20,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:21,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:22,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:23,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:24,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:26,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:27,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:28,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:29,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:30,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:31,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:32,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:33,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:34,0,11709
AE00270,AAA2005270,0,117.853733,29.266903000000003,1,0,0,0,0,2018-09-26 22:25:35,0,11709
